id;cliente;nacionalidad;comentario_completo;tipo de habitacion;noches;fecha_alojamiento;tipo_cliente;fecha de comentario
449613643e472bd3;Julia;Alemania;Muy bien.;Habitación Doble Superior - 2 camas;2 noches;marzo de 2023;En grupo;2023-04-24
5645544145531fdb;Suárez;España;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-23
d7fdf94816cc3c76;Sandra;España;Buena estancia en Cádiz.ubicación , servicios.;Habitación Doble Superior - 2 camas;1 noche;marzo de 2023;En pareja;2023-04-19
1dff0fbbb9f49537;Laura;Estados Unidos;We felt welcomed and comfortable.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En familia;2023-04-19
f13b9f801d9c94d9;Rodolfo;Portugal;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;marzo de 2023;En pareja;2023-04-18
5b3c00631e23f117;Emilio;España;Fantástico.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-17
36e1dcffddfb368e;Helen;Suecia;Låg lite utanför gamla stan. Vi hade visserligen bil med oss men den parkerade vi i hotellets garage. Det var inga problem att ta buss in till stan eller taxi, som är väldigt billigt. Att gå in var inte heller långt och en blir en vacker promenad längs stranden. Vi fick en ett stort och fräscht rum. Det är en del trafik på gatan nedanför. Vi hade rum högt upp i hotellet och stördes inte av trafiken, kan vara så att man gör det om man har rum längre ner. Mycket bra frukost och trevlig personal.;Habitación Doble Superior - 2 camas;3 noches;abril de 2023;En pareja;2023-04-16
8d92ebb2846eeff8;Marian;España;estupenda.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-16
eebcbee6e31f1d3b;Amparo;España;Excepcional.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-15
68d9d9eb6156fc9a;Jorge;Portugal;Fantástico.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-04-14
